Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value
CHEMBL4128029,,None,198.22,0,0.85,9,CCCC(=O)OC[C@@H]1C=CC(=O)CO1,IC50,'=',3600,nM,5.44,,,UO_0000065,27.46,0.53,4.59,10.35,0,CHEMBL4125669,Inhibition of nigericin-induced NLRP3 inflammasome activation in PMA-differentiated human THP1 cells assessed as reduction in LPS-stimulated IL-1beta secretion incubated for 1 hr prior to stimulation with nigericin for 1 hr by quanti-blue based SEAP reporter gene assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL4118290,1,Scientific Literature,Bioorg Med Chem,2018,None,,,,3.6
CHEMBL5207084,,None,449.58,0,4.39,15,CN(C)c1cccc2c(S(=O)(=O)NC(=O)Nc3c4c(cc5c3CCC5)CCC4)cccc12,IC50,'=',9180,nM,5.04,,,UO_0000065,11.2,0.21,0.65,6.42,0,CHEMBL5122649,Inhibition of NLRP3 inflammasome activation in PMA differentiated LPS-primed human THP-1 cells assessed as reduction in nigericin-induced IL-1beta level pretreated for 2 hrs followed by nigericin addition and measured after 30 mins by ELISA,B,BAO_0000219,cell-based format,Homo sapiens,None,None,THP-1,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5120824,1,Scientific Literature,Eur J Med Chem,2022,None,TIME = 2.5 hr,INHIBITOR,,9.18
CHEMBL5207889,,None,457.58,0,3.25,13a,CN(C)c1ccc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)c2nsnc12,IC50,'=',49,nM,7.31,,,UO_0000065,15.97,0.32,4.06,7.01,0,CHEMBL5122649,Inhibition of NLRP3 inflammasome activation in PMA differentiated LPS-primed human THP-1 cells assessed as reduction in nigericin-induced IL-1beta level pretreated for 2 hrs followed by nigericin addition and measured after 30 mins by ELISA,B,BAO_0000219,cell-based format,Homo sapiens,None,None,THP-1,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5120824,1,Scientific Literature,Eur J Med Chem,2022,None,TIME = 2.5 hr,INHIBITOR,,0.049
CHEMBL5595538,,None,534.66,2,6.1,5s,COc1ccc(-c2ccc(S(=O)(=O)NC(=O)Nc3c(-c4cccc(OC)c4)ccc4c3CCC4)s2)cc1,IC50,'=',9402,nM,5.03,,,UO_0000065,9.4,0.19,-1.07,5.36,0,CHEMBL5580140,Inhibition of NLRP3 in human THP-1 cells assessed as inhibition of LPS/nigericin-induced caspase-1 activation,B,BAO_0000219,cell-based format,Homo sapiens,None,None,THP-1,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5579797,1,Scientific Literature,Bioorg Med Chem Lett,2024,None,,INHIBITOR,,9.402
CHEMBL4764722,,None,403.48,0,3.44,36,COC(=O)[C@@H](Cc1ccc(C#N)cc1)NC(=O)Nc1c2c(cc3c1CCC3)CCC2,IC50,'=',1500,nM,5.82,,,UO_0000065,14.43,0.27,2.38,6.38,0,CHEMBL4702271,Inhibition of NLRP3 in human PBMC cells assessed as inhibition of LPS and ATP-induced IL-1beta production,B,BAO_0000219,cell-based format,Homo sapiens,None,None,PBMC,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL4699510,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,,INHIBITOR,,1.5
CHEMBL4790034,,None,394.48,0,2.75,45,CCOC(=O)[C@@H](Cc1cnccn1)NC(=O)Nc1c2c(cc3c1CCC3)CCC2,IC50,'=',30,nM,7.52,,,UO_0000065,19.07,0.35,4.77,8.07,0,CHEMBL4702271,Inhibition of NLRP3 in human PBMC cells assessed as inhibition of LPS and ATP-induced IL-1beta production,B,BAO_0000219,cell-based format,Homo sapiens,None,None,PBMC,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL4699510,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,,INHIBITOR,,0.03
CHEMBL5564511,,None,385.42,0,3.01,14,CC(C)c1nn(CC(=O)Nc2cccnc2)c(=O)c2cc3sc(F)cc3n12,IC50,'=',227,nM,6.64,,,UO_0000065,17.24,0.34,3.63,8.17,0,CHEMBL5539793,Inhibition of NLRP3 in PMA-differentiated human THP-1 cells assessed as reduction in IL-1beta release preincubated with compound for 1 hrs followed by nigericin addition and measured after 3 hrs by HTRF assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,THP-1,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5537164,1,Scientific Literature,J Med Chem,2024,None,TIME = 4.0 hr,INHIBITOR,,0.227
CHEMBL5562854,,None,401.88,0,3.52,15,CC(C)c1nn(CC(=O)Nc2cccnc2)c(=O)c2cc3sc(Cl)cc3n12,IC50,'=',143,nM,6.84,,,UO_0000065,17.03,0.35,3.32,8.42,0,CHEMBL5539793,Inhibition of NLRP3 in PMA-differentiated human THP-1 cells assessed as reduction in IL-1beta release preincubated with compound for 1 hrs followed by nigericin addition and measured after 3 hrs by HTRF assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,THP-1,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5537164,1,Scientific Literature,J Med Chem,2024,None,TIME = 4.0 hr,INHIBITOR,,0.143
CHEMBL5593328,,None,325.35,0,1.74,9,O=C(Cn1ncn2c(cc3sccc32)c1=O)Nc1cccnc1,IC50,'=',7280,nM,5.14,,,UO_0000065,15.79,0.31,3.4,6.32,0,CHEMBL5539794,Inhibition of NLRP3 in human whole blood assessed as reduction in IL-1beta release preincubated with compound for 60 mins followed by LPS addition for 5 hrs and measured 30 mins after ATP addition by HTRF assay,B,BAO_0000221,tissue-based format,Homo sapiens,None,Blood,None,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5537164,1,Scientific Literature,J Med Chem,2024,None,TIME = 6.5 hr,INHIBITOR,,7.28
CHEMBL5185500,,None,421.57,0,4.62,51;NDT-30744,S=c1cc(CC2CCCCO2)[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn12,IC50,'=',8900,nM,5.05,,,UO_0000065,11.98,0.23,0.43,7.51,0,CHEMBL5149840,Inhibition of NLRP3 inflammasome in LPS-pretreated human whole blood assessed as reduction in IL-1beta release pretreated for 30 mins followed by ATP stimulated and measured after 1 hr by HTRF assay,B,BAO_0000221,tissue-based format,Homo sapiens,None,Blood,None,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5143747,1,Scientific Literature,ACS Med Chem Lett,2022,None,TIME = 1.5 hr,INHIBITOR,,8.9
CHEMBL5200838,,None,398.47,0,3.12,31;NDT-30347,O=c1cc(Cc2ccccn2)[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn12,IC50,'=',240,nM,6.62,,,UO_0000065,16.61,0.3,3.5,7.53,0,CHEMBL5149841,Inhibition of NLRP3 inflammasome in LPS-pretreated human THP1-ASC-GFP cells assessed as reduction in speck positive cells measured after 30 mins in presence of caspase inhibitor zVAD-FMK by Hoechst 33342 staining based confocal microscopy,B,BAO_0000219,cell-based format,Homo sapiens,None,None,THP1-ASC-GFP,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5143747,1,Scientific Literature,ACS Med Chem Lett,2022,None,TIME = 0.5 hr,INHIBITOR,,0.24
CHEMBL472,GLYBURIDE,4.0,494.01,0,3.64,Glyburide,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,IC50,'=',10000,nM,5,,,UO_0000065,10.12,0.21,1.36,4.4,0,CHEMBL5533301,Inhibition of NLRP3 in human BMDMs assessed as reduction in LPS/ATP induced IL-1beta secretion,B,BAO_0000219,cell-based format,Homo sapiens,None,None,BMDM,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5532640,1,Scientific Literature,Eur J Med Chem,2023,None,,INHIBITOR,,10
CHEMBL5435937,,None,411.49,0,2.78,5-S7-13,CC(C)c1nc2c(C(C)C)nn(CC(=O)Nc3ccc4nncn4c3)c(=O)c2s1,IC50,'=',11540,nM,4.94,,,UO_0000065,12,0.23,2.16,4.61,0,CHEMBL5392137,Inhibition of NLRP3 in human PBMC cells assessed as reduction in TNF alpha level preincubated for 30 mins followed by LPS addition measured after 6 hrs,B,BAO_0000219,cell-based format,Homo sapiens,None,None,PBMC,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5390258,1,Scientific Literature,J Med Chem,2023,None,TIME = 6.5 hr,INHIBITOR,,11.54
CHEMBL5594818,,None,422.31,0,4.78,49,C=C1C(=O)O[C@@H]2C[C@@]3(C)CC[C@@H](OC(=O)c4cnc(Cl)cc4Cl)C(=C)[C@@H]3C[C@H]12,IC50,'=',44.97,nM,7.35,,,UO_0000065,17.4,0.36,2.57,11.22,0,CHEMBL5549319,Inhibition of NLRP3 inflammasome activation in LPS-activated human PBMC cells assessed as inhibition of nigericin induced IL-1beta secretion preincubated with LPS for 3 hrs followed by compound addition for 40 mins and further stimulated with nigericin for 40 mins by ELISA method,B,BAO_0000219,cell-based format,Homo sapiens,None,None,PBMC,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5543172,1,Scientific Literature,J Med Chem,2024,None,TIME = 1.333 hr,INHIBITOR,,44.97
CHEMBL5590073,,None,495.83,0,4.17,Z46,N#CCCS(=O)(=O)C/C(=C\c1ccc(Br)cc1)C(=O)NCCc1ccccc1Cl,IC50,'=',710,nM,6.15,,,UO_0000065,12.4,0.29,1.98,7.07,0,CHEMBL5583272,Inhibition of NLRP3 in PMA-differentiated human THP-1 cells assessed as inhibition of LPS/nigericin induced IL-1beta production by ELISA,B,BAO_0000219,cell-based format,Homo sapiens,None,None,THP-1,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5579897,1,Scientific Literature,J Med Chem,2024,None,,INHIBITOR,,0.71
CHEMBL5180041,,None,266.3,0,3.05,59; J114,O=C(Cc1ccc2cc[nH]c2c1)Nc1cccc(O)c1,IC50,'=',58,nM,7.24,,,UO_0000065,27.17,0.49,4.19,11.11,0,CHEMBL5138378,Inhibition of NLRP3 inflammasome activation in LPS-primed human THP-1 cells assessed as reduction in IL-18 release in supernatant pretreated for 30 mins followed by nigericin stimulation and measured after 30 mins by ELISA,B,BAO_0000219,cell-based format,Homo sapiens,None,None,THP-1,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5137000,1,Scientific Literature,Eur J Med Chem,2022,None,TIME = 1.0 hr,INHIBITOR,,58
CHEMBL5205443,,None,284.32,0,2.53,51,CC(=O)Nc1ccc(CC(=O)Nc2cccc(O)c2)cc1,IC50,'=',3625,nM,5.44,,,UO_0000065,19.14,0.35,2.91,6.94,0,CHEMBL5138374,Inhibition of NLRP3 inflammasome activation in LPS/nigericin-stimulated PMA-differentiated human THP-1 macrophages assessed as reduction in pyroptosis pretreated with LPS followed by compound treatment for 30 mins then stimulation with nigericin and measured after 3 hrs by MTT assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,THP-1,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5137000,1,Scientific Literature,Eur J Med Chem,2022,None,TIME = 3.5 hr,INHIBITOR,,3.625
CHEMBL5204941,,None,295.26,0,3.59,46,O=C(Cc1ccc(C(F)(F)F)cc1)Nc1cccc(O)c1,IC50,'=',1083,nM,5.96,,,UO_0000065,20.2,0.39,2.38,12.09,0,CHEMBL5138374,Inhibition of NLRP3 inflammasome activation in LPS/nigericin-stimulated PMA-differentiated human THP-1 macrophages assessed as reduction in pyroptosis pretreated with LPS followed by compound treatment for 30 mins then stimulation with nigericin and measured after 3 hrs by MTT assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,THP-1,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5137000,1,Scientific Literature,Eur J Med Chem,2022,None,TIME = 3.5 hr,INHIBITOR,,1.083
CHEMBL5190096,,None,261.71,0,3.23,44,O=C(Cc1ccc(Cl)cc1)Nc1cccc(O)c1,IC50,'=',3986,nM,5.4,,,UO_0000065,20.63,0.41,2.17,10.95,0,CHEMBL5138374,Inhibition of NLRP3 inflammasome activation in LPS/nigericin-stimulated PMA-differentiated human THP-1 macrophages assessed as reduction in pyroptosis pretreated with LPS followed by compound treatment for 30 mins then stimulation with nigericin and measured after 3 hrs by MTT assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,THP-1,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5137000,1,Scientific Literature,Eur J Med Chem,2022,None,TIME = 3.5 hr,INHIBITOR,,3.986
CHEMBL5205326,,None,398.47,0,3.12,33,O=c1cc(Cc2ccncc2)[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn12,IC50,'=',5800,nM,5.24,,,UO_0000065,13.14,0.24,2.12,5.95,0,CHEMBL5149834,Inhibition of NLRP3 inflammasome in LPS-pretreated PBMC (unknown origin) assessed as reduction in IL-1beta release pretreated for 30 mins followed by ATP stimulated and measured after 1 hr by ELISA,B,BAO_0000219,cell-based format,Homo sapiens,None,None,PBMC,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5143747,1,Scientific Literature,ACS Med Chem Lett,2022,None,TIME = 1.5 hr,INHIBITOR,,5.8
CHEMBL5594818,,None,422.31,0,4.78,49,C=C1C(=O)O[C@@H]2C[C@@]3(C)CC[C@@H](OC(=O)c4cnc(Cl)cc4Cl)C(=C)[C@@H]3C[C@H]12,IC50,'=',290,nM,6.54,,,UO_0000065,15.48,0.32,1.76,9.98,0,CHEMBL5549264,Inhibition of NLRP3 inflammasome activation in LPS-activated human THP-1 cells assessed as inhibition of nigericin induced IL-1beta secretion preincubated with LPS for 3 hrs followed by compound addition for 40 mins and further stimulated with nigericin for 40 mins by ELISA method,B,BAO_0000219,cell-based format,Homo sapiens,None,None,THP-1,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5543172,1,Scientific Literature,J Med Chem,2024,None,TIME = 1.333 hr,INHIBITOR,,0.29
CHEMBL5575746,,None,436.5,0,4.21,58,C=C1C(=O)O[C@@H]2C[C@@]3(C)CC[C@@H](OC(=O)/C=C/C(=O)c4ccc(OC)cc4)C(=C)[C@@H]3C[C@H]12,IC50,'=',1230,nM,5.91,,,UO_0000065,13.54,0.25,1.7,7.49,0,CHEMBL5549264,Inhibition of NLRP3 inflammasome activation in LPS-activated human THP-1 cells assessed as inhibition of nigericin induced IL-1beta secretion preincubated with LPS for 3 hrs followed by compound addition for 40 mins and further stimulated with nigericin for 40 mins by ELISA method,B,BAO_0000219,cell-based format,Homo sapiens,None,None,THP-1,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5543172,1,Scientific Literature,J Med Chem,2024,None,TIME = 1.333 hr,INHIBITOR,,1.23
CHEMBL5590037,,None,318.41,0,3.56,12,C=C1C(=O)O[C@@H]2C[C@@]3(C)CC[C@@H](OC(=O)CCC)C(=C)[C@@H]3C[C@H]12,IC50,'=',3020,nM,5.52,,,UO_0000065,17.34,0.33,1.96,10.49,0,CHEMBL5549264,Inhibition of NLRP3 inflammasome activation in LPS-activated human THP-1 cells assessed as inhibition of nigericin induced IL-1beta secretion preincubated with LPS for 3 hrs followed by compound addition for 40 mins and further stimulated with nigericin for 40 mins by ELISA method,B,BAO_0000219,cell-based format,Homo sapiens,None,None,THP-1,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5543172,1,Scientific Literature,J Med Chem,2024,None,TIME = 1.333 hr,INHIBITOR,,3.02
CHEMBL4279020,,None,374.43,0,2.88,20,C=C1C(=O)O[C@@H]2C[C@@]3(C)CC[C@@H](OC(=O)/C=C/C(=O)OCC)C(=C)[C@@H]3C[C@H]12,IC50,'=',1130,nM,5.95,,,UO_0000065,15.88,0.3,3.07,7.54,0,CHEMBL5549264,Inhibition of NLRP3 inflammasome activation in LPS-activated human THP-1 cells assessed as inhibition of nigericin induced IL-1beta secretion preincubated with LPS for 3 hrs followed by compound addition for 40 mins and further stimulated with nigericin for 40 mins by ELISA method,B,BAO_0000219,cell-based format,Homo sapiens,None,None,THP-1,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5543172,1,Scientific Literature,J Med Chem,2024,None,TIME = 1.333 hr,INHIBITOR,,1.13
CHEMBL5575469,,None,370.42,0,4.22,28,C=C1C(=O)O[C@@H]2C[C@@]3(C)CC[C@@H](OC(=O)c4ccc(F)cc4)C(=C)[C@@H]3C[C@H]12,IC50,'=',1190,nM,5.92,,,UO_0000065,15.99,0.3,1.7,11.26,0,CHEMBL5549264,Inhibition of NLRP3 inflammasome activation in LPS-activated human THP-1 cells assessed as inhibition of nigericin induced IL-1beta secretion preincubated with LPS for 3 hrs followed by compound addition for 40 mins and further stimulated with nigericin for 40 mins by ELISA method,B,BAO_0000219,cell-based format,Homo sapiens,None,None,THP-1,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5543172,1,Scientific Literature,J Med Chem,2024,None,TIME = 1.333 hr,INHIBITOR,,1.19
CHEMBL5569165,,None,416.52,1,5.16,32,C=C1C(=O)O[C@@H]2C[C@@]3(C)CC[C@@H](OC(=O)Cc4ccc5ccccc5c4)C(=C)[C@@H]3C[C@H]12,IC50,'=',1930,nM,5.71,,,UO_0000065,13.72,0.25,0.55,10.86,0,CHEMBL5549264,Inhibition of NLRP3 inflammasome activation in LPS-activated human THP-1 cells assessed as inhibition of nigericin induced IL-1beta secretion preincubated with LPS for 3 hrs followed by compound addition for 40 mins and further stimulated with nigericin for 40 mins by ELISA method,B,BAO_0000219,cell-based format,Homo sapiens,None,None,THP-1,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5543172,1,Scientific Literature,J Med Chem,2024,None,TIME = 1.333 hr,INHIBITOR,,1.93
CHEMBL1164165,,None,267.24,0,2.5,21,O=c1[nH]c(-c2ccc([N+](=O)[O-])cc2)nc2ccccc12,IC50,'=',5000,nM,5.3,,,UO_0000065,19.84,0.36,2.8,5.96,0,CHEMBL5634867,Inhibition of NLRP3 inflammasome in LPS-induced human J774.A1 cells assessed as reduction in IL-1beta release preincubated for 1 hr followed by ATP addition and measured after 30 mins by ELISA,B,BAO_0000219,cell-based format,Homo sapiens,None,None,J774.A1,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5634086,1,Scientific Literature,Eur J Med Chem,2023,None,TIME = 1.5 hr,INHIBITOR,,5
CHEMBL5421788,,None,351.45,0,3.18,Example 8,CCc1cc(N[C@@H]2CCCN(CC)C2)nnc1-c1ccc(C#N)cc1O,IC50,'=',5.6,nM,8.25,,,UO_0000065,23.48,0.43,5.07,9.7,0,CHEMBL5365231,Inhibition of NLRP3 in human THP-1 cells assessed as reduction in pyroptosis preincubated with compound for 3 hrs followed by nigericin stimulation and measured after 1 hrs by resazurin dye based plate reader analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,THP-1,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5360659,1,Scientific Literature,ACS Med Chem Lett,2023,None,TIME = 4.0 hr,INHIBITOR,,5.6
CHEMBL5421788,,None,351.45,0,3.18,Example 8,CCc1cc(N[C@@H]2CCCN(CC)C2)nnc1-c1ccc(C#N)cc1O,IC50,'=',9.9,nM,8,,,UO_0000065,22.78,0.42,4.82,9.41,0,CHEMBL5365232,Inhibition of NLRP3 in human whole blood assessed as reduction in IL-1beta release preincubated with compound for 3 hrs followed by nigericin stimulation and measured after 1 hrs by AlphaLISA assay,B,BAO_0000221,tissue-based format,Homo sapiens,None,Blood,None,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5360659,1,Scientific Literature,ACS Med Chem Lett,2023,None,TIME = 4.0 hr,INHIBITOR,,9.9
CHEMBL5421060,,None,458.27,0,1.76,5-S11-25,C[C@]1(O)C[C@@H](NC(=O)CN2C[C@@]3(C[C@@H]3F)c3cc(I)ccc3C2=O)C1,IC50,'=',3,nM,8.52,,,UO_0000065,18.6,0.47,6.76,12.24,0,CHEMBL5392108,Inhibition of NLRP3 in human THP-1 cells assessed as reduction in IL-1beta production,B,BAO_0000219,cell-based format,Homo sapiens,None,None,THP-1,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5390258,1,Scientific Literature,J Med Chem,2023,None,,INHIBITOR,,0.003
CHEMBL5402007,,None,453.61,0,3.6,3-50,CS(C)(=O)=Nc1ccc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)s1,IC50,'=',36.5,nM,7.44,,,UO_0000065,16.4,0.35,3.84,7.1,0,CHEMBL5392121,Inhibition of NLRP3 in human THP-1 cells assessed as reduction in IL-1beta production preincubated for 1 hrs followed by ATP addition measured after 18 hrs,B,BAO_0000219,cell-based format,Homo sapiens,None,None,THP-1,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5390258,1,Scientific Literature,J Med Chem,2023,None,TIME = 19.0 hr,INHIBITOR,,36.5
CHEMBL5399242,,None,428.54,0,1,5-S6-12,CC(C)c1nn(CC(=O)N[C@H]2CN(C3CCC3)CC[C@H]2O)c(=O)c2cc(C3CC3)nn12,IC50,'=',21,nM,7.68,,,UO_0000065,17.92,0.34,6.68,7.33,0,CHEMBL5392136,Inhibition of NLRP3 in human PBMC cells assessed as reduction in IL-1beta production preincubated for 30 mins followed by LPS addition measured after 6 hrs,B,BAO_0000219,cell-based format,Homo sapiens,None,None,PBMC,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5390258,1,Scientific Literature,J Med Chem,2023,None,TIME = 6.5 hr,INHIBITOR,,0.021
CHEMBL5426149,,None,402.25,0,2.71,5-S10-23,CC(C)n1nc(CC(=O)Nc2ccncn2)c(=O)c2ccc(Br)cc21,IC50,'=',46,nM,7.34,,,UO_0000065,18.24,0.4,4.63,8.17,0,CHEMBL5392136,Inhibition of NLRP3 in human PBMC cells assessed as reduction in IL-1beta production preincubated for 30 mins followed by LPS addition measured after 6 hrs,B,BAO_0000219,cell-based format,Homo sapiens,None,None,PBMC,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5390258,1,Scientific Literature,J Med Chem,2023,None,TIME = 6.5 hr,INHIBITOR,,0.046
CHEMBL5435222,,None,338.46,0,3.54,6-21,Cc1cc(N[C@@H]2CCCN(C)C2)nnc1-c1ccc(C2CC2)cc1O,IC50,'=',0.38,nM,9.42,,,UO_0000065,27.83,0.51,5.88,15.37,0,CHEMBL5392139,Inhibition of NLRP3 in human PBMC cells assessed as reduction in TNFalpha level preincubated for 0.5 hrs followed by LPS treatment for 3.5 hrs and further addition of ATP measured after 45 mins,B,BAO_0000219,cell-based format,Homo sapiens,None,None,PBMC,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5390258,1,Scientific Literature,J Med Chem,2023,None,TIME = 4.75 hr,INHIBITOR,,0.38
CHEMBL5569086,,None,353.42,0,3.47,36,C=C1C(=O)O[C@@H]2C[C@@]3(C)CC[C@@H](OC(=O)c4cccnc4)C(=C)[C@@H]3C[C@H]12,IC50,'=',1850,nM,5.73,,,UO_0000065,16.22,0.3,2.26,8.75,0,CHEMBL5549264,Inhibition of NLRP3 inflammasome activation in LPS-activated human THP-1 cells assessed as inhibition of nigericin induced IL-1beta secretion preincubated with LPS for 3 hrs followed by compound addition for 40 mins and further stimulated with nigericin for 40 mins by ELISA method,B,BAO_0000219,cell-based format,Homo sapiens,None,None,THP-1,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5543172,1,Scientific Literature,J Med Chem,2024,None,TIME = 1.333 hr,INHIBITOR,,1.85
CHEMBL5172572,,None,403.53,0,4.26,21,O=c1cc(CC2CCCCC2)[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn12,IC50,'=',4500,nM,5.35,,,UO_0000065,13.25,0.24,1.09,7.12,0,CHEMBL5149834,Inhibition of NLRP3 inflammasome in LPS-pretreated PBMC (unknown origin) assessed as reduction in IL-1beta release pretreated for 30 mins followed by ATP stimulated and measured after 1 hr by ELISA,B,BAO_0000219,cell-based format,Homo sapiens,None,None,PBMC,None,,,,CHEMBL1741208,"NACHT, LRR and PYD domains-containing protein 3",Homo sapiens,SINGLE PROTEIN,CHEMBL5143747,1,Scientific Literature,ACS Med Chem Lett,2022,None,TIME = 1.5 hr,INHIBITOR,,4.5
